image,tile,label,r,g,b,h,s,v
66,"(4, 1)",swamp,105.8728,80.9062,42.4131,17.7616,158.6005,105.873
66,"(4, 2)",swamp,99.5747,79.3743,48.0232,21.1884,140.956,99.7649
66,"(4, 3)",grassland,96.512,121.1978,20.8584,36.9852,214.1584,123.853
66,"(4, 4)",home,126.4344,115.8208,64.1826,23.1596,124.0723,127.5412
67,"(0, 0)",lake,10.7359,78.3078,153.0027,101.3748,239.0614,156.6678
67,"(0, 1)",lake,9.3422,79.7698,155.8697,102.3515,236.0428,157.3884
67,"(0, 2)",lake,3.3217,76.7807,158.949,105.4795,246.0163,159.0389
67,"(0, 3)",lake,3.4663,78.4592,163.4597,104.8597,245.8918,163.6796
67,"(0, 4)",home,102.3244,103.2735,84.2476,33.7565,76.4879,112.0028
67,"(1, 0)",lake,41.0628,69.8236,104.3157,84.1757,214.9163,128.6051
67,"(1, 1)",field,188.762,148.9425,11.0245,23.9319,239.4891,189.3366
67,"(1, 2)",lake,20.5194,71.1875,129.6982,96.292,235.4552,142.3405
67,"(1, 3)",lake,41.6232,71.4824,104.8093,82.9092,215.9895,130.3765
67,"(1, 4)",lake,7.6042,81.5618,162.6716,102.7686,243.0241,164.9262
67,"(2, 0)",lake,41.4243,70.1671,103.7376,83.8793,214.4953,128.142
67,"(2, 1)",field,190.3157,148.6269,6.7678,23.3423,245.6898,190.5202
67,"(2, 2)",field,173.4552,132.4818,13.3979,21.5751,233.4774,173.4558
67,"(2, 3)",forest,45.8464,52.5788,15.3324,38.5063,183.4389,56.8489
67,"(2, 4)",forest,44.0978,54.6413,16.7253,38.9658,163.8627,55.0452
67,"(3, 0)",lake,9.6056,68.9106,142.8071,104.068,234.902,144.6539
67,"(3, 1)",forest,44.4001,49.3597,12.748,36.2294,178.1564,51.8973
67,"(3, 2)",forest,60.309,58.417,22.0298,29.9447,175.2812,65.0423
67,"(3, 3)",forest,43.838,51.481,13.512,37.423,175.1026,52.4342
67,"(3, 4)",forest,47.4837,53.5562,26.7638,41.0756,117.3622,54.6521
67,"(4, 0)",lake,6.9498,75.9801,158.0666,106.8185,241.177,158.0737
67,"(4, 1)",lake,40.9273,80.1698,122.5295,84.7254,222.8261,148.3294
67,"(4, 2)",lake,11.8226,75.8968,148.139,98.5063,237.46,153.544
67,"(4, 3)",lake,45.0691,80.2672,116.2109,80.4033,220.5384,145.7734
67,"(4, 4)",lake,45.2669,75.9077,112.2733,83.3285,210.9569,137.4631
68,"(0, 0)",forest,36.6308,42.8491,16.2686,41.294,145.2641,44.3332
68,"(0, 1)",forest,48.7313,47.2008,20.41,31.2049,155.3737,52.3981
68,"(0, 2)",forest,54.1126,51.1784,21.4157,30.8442,157.8389,57.6798
68,"(0, 3)",forest,58.5326,54.4666,22.3662,30.0838,157.5974,61.6336
68,"(0, 4)",forest,41.7448,45.7571,14.5969,36.8107,164.6282,47.7239
68,"(1, 0)",forest,36.0573,40.4412,15.0725,40.2814,154.8813,42.7579
68,"(1, 1)",field,173.6008,134.0864,2.381,22.9722,251.4413,173.619
68,"(1, 2)",field,182.1239,140.9234,2.6628,23.0442,251.3092,182.1239
68,"(1, 3)",field,185.1495,143.2875,2.6114,23.1427,251.2206,185.15
68,"(1, 4)",field,165.7589,124.4521,9.6336,21.3882,238.2217,165.7589
68,"(2, 0)",forest,46.7379,45.6559,19.0423,32.1302,160.6083,50.6667
68,"(2, 1)",field,179.085,138.2684,3.243,22.9474,250.3932,179.0857
68,"(2, 2)",field,174.8094,136.0058,2.0116,23.4498,250.6672,174.9069
68,"(2, 3)",field,169.508,130.8658,3.3919,24.1466,244.6412,169.582
68,"(2, 4)",field,189.4598,146.3008,1.5354,23.1199,252.9139,189.4598
68,"(3, 0)",forest,37.8159,42.0386,11.1016,38.0272,182.2205,44.3623
68,"(3, 1)",field,176.3919,135.8563,2.3808,23.0771,251.0759,176.4148
68,"(3, 2)",forest,36.4047,45.0215,7.5656,37.6023,204.8371,45.3587
68,"(3, 3)",forest,37.2,42.9485,9.7151,36.5529,186.8297,43.9825
68,"(3, 4)",field,164.7481,125.499,9.3266,24.0423,226.3541,164.8067
68,"(4, 0)",forest,33.2897,39.6787,11.8885,41.0906,182.1338,41.0912
68,"(4, 1)",forest,40.1733,45.8458,10.8522,35.7709,193.2343,46.8858
68,"(4, 2)",forest,38.6416,43.788,10.4217,35.9556,192.1141,45.637
68,"(4, 3)",forest,37.5064,42.459,15.4149,36.7154,168.2927,43.8292
68,"(4, 4)",home,88.2613,66.9941,49.666,24.3915,115.8104,88.4811
69,"(0, 0)",field,163.9258,124.4483,18.9047,21.7999,222.3548,164.115
69,"(0, 1)",field,181.0906,139.5906,10.9022,22.9658,237.8819,181.1932
69,"(0, 2)",field,182.9009,141.0997,8.8523,22.563,242.3712,182.9009
69,"(0, 3)",field,176.9395,134.1487,5.0304,22.3852,246.5025,176.9403
69,"(0, 4)",field,156.3222,117.2516,15.3798,20.7861,226.9049,156.3224
69,"(1, 0)",swamp,114.2384,89.8018,56.6661,17.2208,134.0336,114.2384
69,"(1, 1)",mine,52.5193,40.6807,23.7079,37.1064,104.2681,52.6087
69,"(1, 2)",mine,68.9151,50.6737,26.2589,28.8785,132.843,68.9762
69,"(1, 3)",mine,57.0956,41.276,22.2311,44.8364,124.2121,57.2033
69,"(1, 4)",mine,52.4876,40.4442,21.8387,41.256,111.1543,52.6631
69,"(2, 0)",swamp,103.8626,79.8008,44.6617,17.9395,151.4148,103.8631
69,"(2, 1)",mine,60.7577,44.6347,24.1918,40.3219,120.6064,60.8089
69,"(2, 2)",mine,63.3786,47.111,25.4551,36.2734,123.3932,63.4408
69,"(2, 3)",swamp,96.7336,70.6837,34.6375,18.2596,170.8081,96.7949
69,"(2, 4)",field,179.1608,138.3189,7.1852,24.8341,241.4575,179.4028
69,"(3, 0)",swamp,106.1676,79.0879,37.4302,18.4363,169.9866,106.2391
69,"(3, 1)",field,190.3336,147.3494,5.238,22.7521,246.1586,190.3336
69,"(3, 2)",swamp,110.876,87.1373,50.1651,18.166,145.4121,110.876
69,"(3, 3)",swamp,93.555,70.3451,34.7088,18.7007,168.5421,93.896
69,"(3, 4)",grassland,94.9716,110.1783,23.2928,36.9399,196.3918,111.0681
69,"(4, 0)",swamp,114.1315,92.3001,52.8533,19.3069,148.1348,114.1316
69,"(4, 1)",swamp,108.734,77.7805,33.2779,17.2525,182.9832,108.734
69,"(4, 2)",swamp,100.7475,75.82,39.6265,19.317,162.3474,100.8417
69,"(4, 3)",grassland,89.7286,110.9504,12.9056,36.1006,229.014,112.5189
69,"(4, 4)",home,89.4002,76.4584,37.766,32.4464,146.7004,90.3899
70,"(0, 0)",lake,7.6695,73.8089,145.6512,102.4997,242.7339,148.1471
70,"(0, 1)",lake,8.7277,75.8614,147.0429,102.2538,237.5736,148.7073
70,"(0, 2)",lake,2.9404,74.0197,152.218,105.4283,246.8923,152.292
70,"(0, 3)",lake,4.0548,73.9491,153.0924,105.3113,246.9872,153.4684
70,"(0, 4)",home,64.6458,64.5894,52.6662,47.2512,132.1707,80.2666
70,"(1, 0)",lake,42.696,66.7984,95.4225,83.2172,214.1483,122.0124
70,"(1, 1)",field,187.7039,146.267,10.2686,25.5562,241.6727,190.4256
70,"(1, 2)",lake,22.3118,68.619,118.6491,96.091,230.5293,131.8568
70,"(1, 3)",lake,43.6401,68.3691,94.8445,81.3586,210.7772,122.1355
70,"(1, 4)",lake,7.8367,75.7347,147.1977,100.947,237.4273,149.1375
70,"(2, 0)",lake,43.4867,68.8405,97.6712,83.1539,213.9085,124.2455
70,"(2, 1)",field,193.2063,148.9429,5.4574,23.8915,248.0881,194.4662
70,"(2, 2)",field,177.0293,131.8698,10.3905,21.1377,238.7341,177.0293
70,"(2, 3)",forest,49.3968,55.3906,16.8801,38.8865,207.6607,64.4697
70,"(2, 4)",forest,46.4501,54.9941,13.9927,37.7809,189.2176,57.2758
70,"(3, 0)",lake,11.1299,69.1966,139.6363,104.0664,232.8019,141.7225
70,"(3, 1)",forest,47.3478,50.3818,9.9491,35.175,200.9857,54.8435
70,"(3, 2)",forest,64.3405,59.2467,17.4473,28.0985,198.3455,68.0222
70,"(3, 3)",forest,46.2545,52.3628,9.0778,35.1857,199.1366,53.4798
70,"(3, 4)",forest,49.4446,54.2805,21.0157,37.0179,146.5655,55.8883
70,"(4, 0)",lake,10.2542,75.7621,150.6005,105.185,235.5016,151.874
70,"(4, 1)",lake,44.7308,80.3802,116.5289,82.5939,222.0384,145.6431
70,"(4, 2)",lake,14.1743,75.4872,140.6663,96.7212,234.9223,147.4001
70,"(4, 3)",lake,46.7108,79.7,111.1911,79.3129,221.0145,142.6161
70,"(4, 4)",lake,47.7864,74.7717,105.7665,82.8149,208.257,132.8033
71,"(0, 0)",forest,35.1149,40.52,15.8771,41.1255,141.911,42.2903
71,"(0, 1)",forest,50.3409,47.6763,19.3475,30.9917,159.2797,53.8876
71,"(0, 2)",forest,57.2806,52.7118,20.6458,30.0227,159.2275,60.4695
71,"(0, 3)",forest,62.4176,56.5953,20.7281,29.6546,161.9721,65.3861
71,"(0, 4)",forest,45.8025,48.152,13.3812,35.3801,170.4074,51.5401
71,"(1, 0)",forest,34.3437,37.9927,14.3168,39.5146,154.466,40.2642
71,"(1, 1)",field,171.0871,131.5299,2.1507,22.8503,251.7862,171.0926
71,"(1, 2)",field,179.639,138.529,2.233,22.9652,251.8668,179.639
71,"(1, 3)",field,182.7856,140.923,2.3934,23.0477,251.2378,182.7856
71,"(1, 4)",field,164.3066,123.2409,9.2251,21.3489,238.7032,164.3066
71,"(2, 0)",forest,45.1235,43.5446,18.7257,31.9916,154.8961,48.6069
71,"(2, 1)",field,175.4006,135.1563,2.8989,22.9302,250.7727,175.4015
71,"(2, 2)",field,168.0823,130.4573,2.1412,23.5622,249.7036,168.342
71,"(2, 3)",field,163.4326,126.1341,3.2926,24.4347,244.4914,163.6032
71,"(2, 4)",field,186.7553,143.7226,1.2734,22.9997,253.2437,186.7553
71,"(3, 0)",forest,37.0512,40.5611,9.9169,36.748,181.4125,42.8796
71,"(3, 1)",field,169.4287,130.589,2.063,23.2182,251.1074,169.5309
71,"(3, 2)",forest,34.3383,42.399,7.2689,37.8567,203.0685,42.7863
71,"(3, 3)",forest,35.3062,40.7421,9.0191,36.4206,187.3575,41.7768
71,"(3, 4)",field,160.5506,122.4967,9.3979,24.2547,224.009,160.6079
71,"(4, 0)",forest,31.9289,38.2118,9.8972,38.9795,184.1204,38.8025
71,"(4, 1)",forest,37.1369,42.4722,9.9775,35.7435,192.6719,43.4102
71,"(4, 2)",forest,36.2995,41.0928,9.368,35.9497,193.7123,42.887
71,"(4, 3)",forest,35.0002,39.8938,14.2134,37.0648,171.0483,41.1792
71,"(4, 4)",home,85.6091,65.158,47.8766,26.208,117.0404,85.7962
72,"(0, 0)",grassland,84.7943,110.8969,10.3149,37.3189,231.4266,112.3559
72,"(0, 1)",grassland,93.7905,116.399,23.4905,36.0236,205.414,117.555
72,"(0, 2)",lake,7.9865,55.7102,120.4707,103.0655,235.2099,121.9724
72,"(0, 3)",field,176.0898,135.5356,6.3533,23.1928,244.9544,176.5062
72,"(0, 4)",swamp,109.9106,94.6641,71.8081,17.4516,89.511,109.9106
72,"(1, 0)",forest,49.079,47.0346,14.9294,30.1262,191.7506,52.8883
72,"(1, 1)",grassland,85.5216,109.1932,12.4112,36.9816,227.3112,109.8581
72,"(1, 2)",grassland,88.3636,111.341,10.555,36.9118,231.7991,112.2795
72,"(1, 3)",field,156.5476,117.2189,10.8753,21.2544,235.2053,156.5487
72,"(1, 4)",field,134.1238,109.5299,31.4454,42.8021,170.2494,136.7548
72,"(2, 0)",forest,33.3658,38.8059,8.7541,38.4537,194.8962,41.394
72,"(2, 1)",grassland,88.546,108.7437,12.2001,36.0183,227.4701,109.299
72,"(2, 2)",grassland,99.6478,91.9387,19.3332,27.862,211.7156,110.3088
72,"(2, 3)",field,176.7798,136.8515,3.1678,23.4397,248.6575,176.8465
72,"(2, 4)",home,74.4944,68.9203,47.2075,52.4952,114.5065,80.197
72,"(3, 0)",lake,9.9379,51.7526,109.0217,101.7305,229.5305,111.3757
72,"(3, 1)",grassland,82.4509,87.2112,27.2287,32.8032,189.7447,97.1987
72,"(3, 2)",grassland,91.4552,94.6429,19.0442,30.8085,211.8108,106.4246
72,"(3, 3)",field,181.5194,140.8175,4.9899,23.0252,248.1064,181.5415
72,"(3, 4)",field,179.3542,139.1035,9.0172,22.8081,241.8369,179.437
72,"(4, 0)",lake,8.7893,69.2879,136.4687,103.3585,230.2363,137.697
72,"(4, 1)",grassland,100.2912,97.3229,38.8652,31.6603,177.26,115.0458
72,"(4, 2)",grassland,88.2171,121.0402,23.0377,39.764,206.4987,121.0859
72,"(4, 3)",grassland,104.0136,128.1801,32.4372,37.4723,189.3937,129.1173
72,"(4, 4)",grassland,94.3397,118.9893,35.358,38.95,180.9163,119.3404
73,"(0, 0)",field,166.6759,127.6206,22.4467,21.9331,217.4843,166.945
73,"(0, 1)",field,187.7724,145.3768,14.7583,22.9876,233.662,187.8535
73,"(0, 2)",field,188.5254,146.2713,13.8164,22.4405,235.5962,188.5254
73,"(0, 3)",field,187.6101,142.2853,9.0793,22.1153,242.2815,187.6101
73,"(0, 4)",field,162.259,124.1963,24.3488,20.5392,214.0984,162.259
73,"(1, 0)",swamp,118.1041,91.6106,57.2546,16.9346,135.7707,118.1041
73,"(1, 1)",mine,61.5198,47.4757,26.6949,31.1471,111.2181,61.5938
73,"(1, 2)",mine,78.4666,57.8916,28.0513,29.131,140.2782,78.5305
73,"(1, 3)",mine,62.3816,44.961,23.1605,42.6297,128.1681,62.4857
73,"(1, 4)",mine,58.5539,44.8138,21.7856,42.8179,115.1512,58.6171
73,"(2, 0)",swamp,108.3292,82.5213,46.4553,17.2362,153.1729,108.3292
73,"(2, 1)",mine,64.3735,48.0876,26.7767,34.578,118.6044,64.4332
73,"(2, 2)",mine,61.2103,45.7742,25.6983,37.2769,114.5712,61.3048
73,"(2, 3)",swamp,91.7292,68.3344,36.5231,21.0374,156.902,91.7927
73,"(2, 4)",field,180.2172,138.9178,4.0539,22.8027,244.323,180.2177
73,"(3, 0)",swamp,102.667,79.052,43.2379,18.8979,157.084,102.7577
73,"(3, 1)",field,184.9219,143.0199,3.7973,22.8665,244.5685,184.9224
73,"(3, 2)",swamp,113.5293,89.3782,48.2822,19.2168,147.082,113.5301
73,"(3, 3)",swamp,96.7394,73.3687,39.4565,18.4923,159.8355,96.8103
73,"(3, 4)",grassland,102.7216,115.8078,22.1536,35.3954,203.3241,118.8045
73,"(4, 0)",swamp,108.9097,88.6092,52.1042,26.1212,149.603,111.1864
73,"(4, 1)",swamp,112.825,82.2276,34.0375,17.737,182.8523,112.825
73,"(4, 2)",swamp,105.4609,80.5239,44.0812,19.5159,155.7905,105.5463
73,"(4, 3)",grassland,99.27,114.2132,17.7846,33.6306,219.9576,119.9081
73,"(4, 4)",home,88.897,78.0122,37.179,32.6544,150.8223,91.2117
